 2001  07  27   5660.000   
 2001  07  28   5470.000   
 2001  07  29   5220.000   
 2001  07  30   5020.000   
 2001  07  31   5090.000   
 2001  08  01   5190.000   
 2001  08  02   5080.000   
 2001  08  03   4880.000   
 2001  08  04   4740.000   
 2001  08  05   4630.000   
 2001  08  06   4730.000   
 2001  08  07   4870.000   
 2001  08  08   4930.000   
 2001  08  09   4800.000   
 2001  08  10   4550.000   
 2001  08  11   4330.000   
 2001  08  12   4120.000   
 2001  08  13   3930.000   
 2001  08  14   3790.000   
 2001  08  15   3660.000   
 2001  08  16   3580.000   
 2001  08  17   3520.000   
 2001  08  18   3460.000   
 2001  08  19   3400.000   
 2001  08  20   3340.000   
 2001  08  21   3290.000   
 2001  08  22   3290.000   
 2001  08  23   3490.000   
 2001  08  24   3380.000   
 2001  08  25   3130.000   
 2001  08  26   3050.000   
 2001  08  27   3170.000   
 2001  08  28   3280.000   
 2001  08  29   3160.000   
 2001  08  30   2960.000   
 2001  08  31   2830.000   
 2001  09  01   2810.000   
 2001  09  02   2740.000   
 2001  09  03   2650.000   
 2001  09  04   2690.000   
 2001  09  05   2810.000   
 2001  09  06   2740.000   
 2001  09  07   2610.000   
 2001  09  08   2400.000   
 2001  09  09   2200.000   
 2001  09  10   2230.000   
 2001  09  11   2220.000   
 2001  09  12   2120.000   
 2001  09  13   1990.000   
 2001  09  14   1840.000   
 2001  09  15   1770.000   
 2001  09  16   1710.000   
 2001  09  17   1640.000   
 2001  09  18   1600.000   
 2001  09  19   1560.000   
 2001  09  20   1560.000   
 2001  09  21   1550.000   
 2001  09  22   1530.000   
 2001  09  23   1500.000   
 2001  09  24   1500.000   
 2001  09  25   1560.000   
 2001  09  26   1590.000   
 2001  09  27   1610.000   
 2001  09  28   1640.000   
 2001  09  29   1720.000   
 2001  09  30   1950.000   
 2001  10  01   2070.000   
 2001  10  02   2000.000   
 2001  10  03   1860.000   
 2001  10  04   1710.000   
 2001  10  05   1600.000   
 2001  10  06   1510.000   
 2001  10  07   1440.000   
 2001  10  08   1370.000   
 2001  10  09   1320.000   
 2001  10  10   1270.000   
 2001  10  11   1260.000   
 2001  10  12   1270.000   
 2001  10  13   1330.000   
 2001  10  14   1440.000   
 2001  10  15   1440.000   
 2001  10  16   1490.000   
 2001  10  17   1470.000   
 2001  10  18   1380.000   
 2001  10  19   1390.000   
 2001  10  20   1350.000   
 2001  10  21   1330.000   
 2001  10  22   1430.000   
 2001  10  23   1630.000   
 2001  10  24   1470.000   
 2001  10  25   1400.000   
 2001  10  26   1420.000   
 2001  10  27   1600.000   
 2001  10  28   1470.000   
 2001  10  29   1380.000   
 2001  10  30   1350.000   
 2001  10  31   1540.000   
 2001  11  01   1470.000   
 2001  11  02   1400.000   
 2001  11  03   1320.000   
 2001  11  04   1310.000   
 2001  11  05   1340.000   
 2001  11  06   1290.000   
 2001  11  07   1310.000   
 2001  11  08   1370.000   
 2001  11  09   1350.000   
 2001  11  10   1270.000   
 2001  11  11   1210.000   
 2001  11  12   1240.000   
 2001  11  13   1540.000   
 2001  11  14   1950.000   
 2001  11  15   2150.000   
 2001  11  16   2410.000   
 2001  11  17   2040.000   
 2001  11  18   1900.000   
 2001  11  19   1900.000   
 2001  11  20   2130.000   
 2001  11  21   2080.000   
 2001  11  22   1910.000   
 2001  11  23   1790.000   
 2001  11  24   1690.000   
 2001  11  25   1640.000   
 2001  11  26   1580.000   
 2001  11  27   1490.000   
 2001  11  28   1400.000   
 2001  11  29   1320.000   
 2001  11  30   1130.000   
 2001  12  01   938.000   
 2001  12  02   870.000   
 2001  12  03   818.000   
 2001  12  04   792.000   
 2001  12  05   779.000   
 2001  12  06   808.000   
 2001  12  07   812.000   
 2001  12  08   898.000   
 2001  12  09   1010.000   
 2001  12  10   1030.000   
 2001  12  11   1050.000   
 2001  12  12   1040.000   
 2001  12  13   1100.000   
 2001  12  14   1130.000   
 2001  12  15   1050.000   
 2001  12  16   1220.000   
 2001  12  17   1410.000   
 2001  12  18   1150.000   
 2001  12  19   1030.000   
 2001  12  20   1010.000   
 2001  12  21   932.000   
 2001  12  22   882.000   
 2001  12  23   859.000   
 2001  12  24   833.000   
 2001  12  25   764.000   
 2001  12  26   756.000   
 2001  12  27   749.000   
 2001  12  28   732.000   
 2001  12  29   728.000   
 2001  12  30   741.000   
 2001  12  31   730.000   
 2002  01  01   711.000   
 2002  01  02   719.000   
 2002  01  03   756.000   
 2002  01  04   798.000   
 2002  01  05   827.000   
 2002  01  06   838.000   
 2002  01  07   1590.000   
 2002  01  08   2150.000   
 2002  01  09   1520.000   
 2002  01  10   1260.000   
 2002  01  11   1130.000   
 2002  01  12   1060.000   
 2002  01  13   1030.000   
 2002  01  14   1010.000   
 2002  01  15   954.000   
 2002  01  16   920.000   
 2002  01  17   890.000   
 2002  01  18   874.000   
 2002  01  19   835.000   
 2002  01  20   827.000   
 2002  01  21   819.000   
 2002  01  22   794.000   
 2002  01  23   767.000   
 2002  01  24   819.000   
 2002  01  25   850.000   
 2002  01  26   784.000   
 2002  01  27   720.000   
 2002  01  28   631.000   
 2002  01  29   592.000   
 2002  01  30   542.000   
 2002  01  31   555.000   
 2002  02  01   626.000   
 2002  02  02   657.000   
 2002  02  03   687.000   
 2002  02  04   701.000   
 2002  02  05   732.000   
 2002  02  06   755.000   
 2002  02  07   771.000   
 2002  02  08   752.000   
 2002  02  09   727.000   
 2002  02  10   713.000   
 2002  02  11   714.000   
 2002  02  12   704.000   
 2002  02  13   693.000   
 2002  02  14   665.000   
 2002  02  15   683.000   
 2002  02  16   681.000   
 2002  02  17   662.000   
 2002  02  18   665.000   
 2002  02  19   680.000   
 2002  02  20   696.000   
 2002  02  21   745.000   
 2002  02  22   1180.000   
 2002  02  23   906.000   
 2002  02  24   760.000   
 2002  02  25   685.000   
 2002  02  26   640.000   
 2002  02  27   606.000   
 2002  02  28   640.000   
 2002  03  01   636.000   
 2002  03  02   626.000   
 2002  03  03   658.000   
 2002  03  04   654.000   
 2002  03  05   655.000   
 2002  03  06   621.000   
 2002  03  07   566.000   
 2002  03  08   535.000   
 2002  03  09   518.000   
 2002  03  10   499.000   
 2002  03  11   531.000   
 2002  03  12   593.000   
 2002  03  13   628.000   
 2002  03  14   637.000   
 2002  03  15   635.000   
 2002  03  16   623.000   
 2002  03  17   586.000   
 2002  03  18   578.000   
 2002  03  19   522.000   
 2002  03  20   507.000   
 2002  03  21   492.000   
 2002  03  22   495.000   
 2002  03  23   491.000   
 2002  03  24   503.000   
 2002  03  25   535.000   
 2002  03  26   545.000   
 2002  03  27   623.000   
 2002  03  28   626.000   
 2002  03  29   595.000   
 2002  03  30   570.000   
 2002  03  31   570.000   
 2002  04  01   604.000   
 2002  04  02   636.000   
 2002  04  03   633.000   
 2002  04  04   660.000   
 2002  04  05   679.000   
 2002  04  06   662.000   
 2002  04  07   678.000   
 2002  04  08   651.000   
 2002  04  09   639.000   
 2002  04  10   667.000   
 2002  04  11   703.000   
 2002  04  12   829.000   
 2002  04  13   1200.000   
 2002  04  14   1700.000   
 2002  04  15   1550.000   
 2002  04  16   1900.000   
 2002  04  17   2190.000   
 2002  04  18   2530.000   
 2002  04  19   2570.000   
 2002  04  20   2590.000   
 2002  04  21   2610.000   
 2002  04  22   2670.000   
 2002  04  23   3020.000   
 2002  04  24   3190.000   
 2002  04  25   3200.000   
 2002  04  26   3170.000   
 2002  04  27   3040.000   
