1998 1 1 7.900000e+00 
1998 1 2 1.600000e+01 
1998 1 3 1.270000e+01 
1998 1 4 1.100000e+01 
1998 1 5 1.080000e+01 
1998 1 6 1.050000e+01 
1998 1 7 9.550000e+00 
1998 1 8 8.290000e+00 
1998 1 9 7.270000e+00 
1998 1 10 6.580000e+00 
1998 1 11 5.060000e+00 
1998 1 12 4.810000e+00 
1998 1 13 5.990000e+00 
1998 1 14 4.310000e+01 
1998 1 15 7.270000e+01 
1998 1 16 4.330000e+01 
1998 1 17 4.870000e+01 
1998 1 18 6.150000e+01 
1998 1 19 6.250000e+01 
1998 1 20 3.520000e+01 
1998 1 21 2.440000e+01 
1998 1 22 2.190000e+01 
1998 1 23 1.330000e+02 
1998 1 24 1.820000e+02 
1998 1 25 1.010000e+02 
1998 1 26 1.170000e+02 
1998 1 27 6.750000e+01 
1998 1 28 4.850000e+01 
1998 1 29 6.230000e+01 
1998 1 30 4.780000e+01 
1998 1 31 3.050000e+01 
1998 2 1 2.240000e+01 
1998 2 2 1.870000e+01 
1998 2 3 1.600000e+01 
1998 2 4 1.390000e+01 
1998 2 5 1.340000e+01 
1998 2 6 1.380000e+01 
1998 2 7 1.820000e+01 
1998 2 8 2.120000e+01 
1998 2 9 1.820000e+01 
1998 2 10 1.540000e+01 
1998 2 11 1.570000e+01 
1998 2 12 5.000000e+01 
1998 2 13 9.370000e+01 
1998 2 14 5.210000e+01 
1998 2 15 3.270000e+01 
1998 2 16 2.350000e+01 
1998 2 17 1.860000e+01 
1998 2 18 2.140000e+01 
1998 2 19 5.760000e+01 
1998 2 20 3.940000e+01 
1998 2 21 4.820000e+01 
1998 2 22 4.640000e+01 
1998 2 23 3.080000e+01 
1998 2 24 2.230000e+01 
1998 2 25 1.810000e+01 
1998 2 26 1.520000e+01 
1998 2 27 1.320000e+01 
1998 2 28 1.190000e+01 
1998 3 1 1.230000e+01 
1998 3 2 1.180000e+01 
1998 3 3 1.100000e+01 
1998 3 4 1.010000e+01 
1998 3 5 9.300000e+00 
1998 3 6 8.590000e+00 
1998 3 7 7.880000e+00 
1998 3 8 7.430000e+00 
1998 3 9 8.150000e+00 
1998 3 10 8.960000e+00 
1998 3 11 1.090000e+01 
1998 3 12 1.850000e+01 
1998 3 13 2.570000e+01 
1998 3 14 2.280000e+01 
1998 3 15 1.900000e+01 
1998 3 16 1.680000e+01 
1998 3 17 1.360000e+01 
1998 3 18 1.140000e+01 
1998 3 19 1.000000e+01 
1998 3 20 9.320000e+00 
1998 3 21 9.380000e+00 
1998 3 22 1.730000e+01 
1998 3 23 2.070000e+01 
1998 3 24 4.490000e+01 
1998 3 25 2.640000e+01 
1998 3 26 1.900000e+01 
1998 3 27 1.500000e+01 
1998 3 28 1.360000e+01 
1998 3 29 1.210000e+01 
1998 3 30 1.070000e+01 
1998 3 31 1.010000e+01 
1998 4 1 9.120000e+00 
1998 4 2 8.360000e+00 
1998 4 3 7.650000e+00 
1998 4 4 7.060000e+00 
1998 4 5 6.620000e+00 
1998 4 6 6.350000e+00 
1998 4 7 6.030000e+00 
1998 4 8 5.670000e+00 
1998 4 9 5.350000e+00 
1998 4 10 5.140000e+00 
1998 4 11 5.630000e+00 
1998 4 12 5.920000e+00 
1998 4 13 5.480000e+00 
1998 4 14 5.150000e+00 
1998 4 15 4.910000e+00 
1998 4 16 4.670000e+00 
1998 4 17 4.580000e+00 
1998 4 18 4.680000e+00 
1998 4 19 5.460000e+00 
1998 4 20 5.090000e+00 
1998 4 21 4.980000e+00 
1998 4 22 5.620000e+00 
1998 4 23 6.420000e+00 
1998 4 24 7.070000e+00 
1998 4 25 6.470000e+00 
1998 4 26 5.930000e+00 
1998 4 27 6.620000e+00 
1998 4 28 7.230000e+00 
1998 4 29 9.200000e+00 
1998 4 30 1.190000e+01 
1998 5 1 1.540000e+01 
1998 5 2 1.670000e+01 
1998 5 3 1.530000e+01 
1998 5 4 1.410000e+01 
1998 5 5 1.470000e+01 
1998 5 6 1.440000e+01 
1998 5 7 1.250000e+01 
1998 5 8 1.060000e+01 
1998 5 9 8.620000e+00 
1998 5 10 7.860000e+00 
1998 5 11 7.320000e+00 
1998 5 12 6.820000e+00 
1998 5 13 7.260000e+00 
1998 5 14 6.950000e+00 
1998 5 15 6.200000e+00 
1998 5 16 5.550000e+00 
1998 5 17 4.780000e+00 
1998 5 18 4.580000e+00 
1998 5 19 4.630000e+00 
1998 5 20 4.700000e+00 
1998 5 21 5.220000e+00 
1998 5 22 5.710000e+00 
1998 5 23 5.200000e+00 
1998 5 24 6.120000e+00 
1998 5 25 6.510000e+00 
1998 5 26 5.460000e+00 
1998 5 27 8.170000e+00 
1998 5 28 8.540000e+00 
1998 5 29 6.360000e+00 
1998 5 30 6.100000e+00 
1998 5 31 6.610000e+00 
1998 6 1 7.090000e+00 
1998 6 2 6.030000e+00 
1998 6 3 5.940000e+00 
1998 6 4 5.520000e+00 
1998 6 5 5.480000e+00 
1998 6 6 5.130000e+00 
1998 6 7 5.130000e+00 
1998 6 8 5.010000e+00 
1998 6 9 4.870000e+00 
1998 6 10 5.780000e+00 
1998 6 11 5.310000e+00 
1998 6 12 4.290000e+00 
1998 6 13 3.880000e+00 
1998 6 14 3.690000e+00 
1998 6 15 3.440000e+00 
1998 6 16 3.100000e+00 
1998 6 17 2.900000e+00 
1998 6 18 2.730000e+00 
1998 6 19 2.850000e+00 
1998 6 20 2.950000e+00 
1998 6 21 3.010000e+00 
1998 6 22 3.010000e+00 
1998 6 23 2.970000e+00 
1998 6 24 3.130000e+00 
