
ID,PARAM,Date,Value,SYM

08HB002,1,1913/02/15,10.300,
08HB002,1,1913/02/17,75.300,
08HB002,1,1913/02/18,43.000,
08HB002,1,1913/02/19,26.500,
08HB002,1,1913/02/20,19.300,
08HB002,1,1913/02/21,14.200,
08HB002,1,1913/02/22,10.300,
08HB002,1,1913/02/23,9.630,
08HB002,1,1913/02/24,8.210,
08HB002,1,1913/02/25,9.630,
08HB002,1,1913/02/26,8.210,
08HB002,1,1913/03/01,5.780,
08HB002,1,1913/03/02,5.520,
08HB002,1,1913/03/03,5.270,
08HB002,1,1913/03/04,5.180,
08HB002,1,1913/03/05,5.550,
08HB002,1,1913/03/06,5.950,
08HB002,1,1913/03/07,7.930,
08HB002,1,1913/03/08,9.630,
08HB002,1,1913/03/09,9.630,
08HB002,1,1913/03/10,9.630,
08HB002,1,1913/03/11,10.300,
08HB002,1,1913/03/12,14.200,
08HB002,1,1913/03/13,7.650,
08HB002,1,1913/03/14,14.200,
08HB002,1,1913/03/15,6.510,
08HB002,1,1913/03/16,7.790,
08HB002,1,1913/03/17,8.920,
08HB002,1,1913/03/18,10.300,
08HB002,1,1913/03/19,8.920,
08HB002,1,1913/03/20,8.210,
08HB002,1,1913/03/21,8.920,
08HB002,1,1913/03/22,6.510,
08HB002,1,1913/03/23,6.230,
08HB002,1,1913/03/24,5.950,
08HB002,1,1913/03/25,5.950,
08HB002,1,1913/03/26,5.100,
08HB002,1,1913/03/27,5.520,
08HB002,1,1913/03/28,5.950,
08HB002,1,1913/03/29,6.510,
08HB002,1,1913/03/30,6.800,
08HB002,1,1913/03/31,7.080,
08HB002,1,1913/04/01,5.950,
08HB002,1,1913/04/02,5.950,
08HB002,1,1913/04/03,5.950,
08HB002,1,1913/04/04,6.510,
08HB002,1,1913/04/05,7.080,
08HB002,1,1913/04/06,6.800,
08HB002,1,1913/04/07,6.510,
08HB002,1,1913/04/08,10.300,
08HB002,1,1913/04/09,8.210,
08HB002,1,1913/04/10,7.930,
08HB002,1,1913/04/11,7.650,
08HB002,1,1913/04/12,27.800,
08HB002,1,1913/04/13,21.500,
08HB002,1,1913/04/14,18.100,
08HB002,1,1913/04/15,15.000,
08HB002,1,1913/04/16,12.600,
08HB002,1,1913/04/17,10.300,
08HB002,1,1913/04/18,9.630,
08HB002,1,1913/04/19,7.080,
08HB002,1,1913/05/03,5.520,
08HB002,1,1913/05/04,5.520,
08HB002,1,1913/05/05,5.950,
08HB002,1,1913/05/06,6.510,
08HB002,1,1913/05/07,5.950,
08HB002,1,1913/05/08,6.510,
08HB002,1,1913/05/09,11.200,
08HB002,1,1913/05/10,15.900,
08HB002,1,1913/05/11,15.900,
08HB002,1,1913/05/12,22.700,
08HB002,1,1913/05/13,19.400,
08HB002,1,1913/05/14,15.000,
08HB002,1,1913/05/15,13.300,
08HB002,1,1913/05/16,11.000,
08HB002,1,1913/05/17,11.000,
08HB002,1,1913/05/18,12.500,
08HB002,1,1913/05/19,11.800,
08HB002,1,1913/05/20,11.000,
08HB002,1,1913/05/21,13.300,
08HB002,1,1913/05/22,12.900,
08HB002,1,1913/05/23,12.500,
08HB002,1,1913/05/24,14.200,
08HB002,1,1913/05/25,11.000,
08HB002,1,1913/05/26,11.000,
08HB002,1,1913/05/27,11.000,
08HB002,1,1913/05/28,12.500,
08HB002,1,1913/05/29,12.500,
08HB002,1,1913/05/30,13.300,
08HB002,1,1913/05/31,14.200,
08HB002,1,1913/06/01,13.300,
08HB002,1,1913/06/02,11.800,
08HB002,1,1913/06/03,11.000,
08HB002,1,1913/06/04,11.000,
08HB002,1,1913/06/05,11.000,
08HB002,1,1913/06/06,11.000,
08HB002,1,1913/06/07,13.300,
08HB002,1,1913/06/08,8.920,
08HB002,1,1913/06/09,8.920,
08HB002,1,1913/06/10,9.630,
08HB002,1,1913/06/11,9.630,
08HB002,1,1913/06/12,8.920,
08HB002,1,1913/06/13,8.920,
08HB002,1,1913/06/14,8.210,
08HB002,1,1913/06/15,7.080,
08HB002,1,1913/06/16,8.210,
08HB002,1,1913/06/17,8.210,
08HB002,1,1913/06/18,8.210,
08HB002,1,1913/06/19,8.210,
08HB002,1,1913/06/20,7.650,
08HB002,1,1913/06/21,8.780,
08HB002,1,1913/06/22,10.300,
08HB002,1,1913/06/23,9.630,
08HB002,1,1913/06/24,8.210,
08HB002,1,1913/06/25,7.080,
08HB002,1,1913/06/26,8.210,
08HB002,1,1913/06/27,8.210,
08HB002,1,1913/06/28,8.210,
08HB002,1,1913/06/29,7.650,
08HB002,1,1913/06/30,8.210,
08HB002,1,1913/07/01,7.080,
08HB002,1,1913/07/02,7.080,
08HB002,1,1913/07/03,6.230,
08HB002,1,1913/07/04,5.520,
08HB002,1,1913/07/05,5.520,
08HB002,1,1913/07/06,5.950,
08HB002,1,1913/07/07,11.800,
08HB002,1,1913/07/08,11.000,
08HB002,1,1913/07/09,8.210,
08HB002,1,1913/07/10,8.210,
08HB002,1,1913/07/11,7.650,
08HB002,1,1913/07/12,7.080,
08HB002,1,1913/07/13,7.080,
08HB002,1,1913/07/14,5.950,
08HB002,1,1913/07/15,5.950,
08HB002,1,1913/07/16,5.520,
08HB002,1,1913/07/17,5.100,
08HB002,1,1913/07/18,4.670,
08HB002,1,1913/07/19,4.670,
08HB002,1,1913/07/20,4.250,
08HB002,1,1913/07/21,4.250,
08HB002,1,1913/07/22,3.820,
08HB002,1,1913/07/23,3.820,
08HB002,1,1913/07/24,3.820,
08HB002,1,1913/07/25,3.400,
08HB002,1,1913/07/26,3.400,
08HB002,1,1913/07/27,2.970,
08HB002,1,1913/07/28,2.550,
08HB002,1,1913/07/29,2.210,
08HB002,1,1913/07/30,1.840,
08HB002,1,1913/07/31,1.840,
08HB002,1,1913/08/01,1.840,
08HB002,1,1913/08/02,1.560,
08HB002,1,1913/08/03,1.560,
08HB002,1,1913/08/04,1.560,
08HB002,1,1913/08/05,1.560,
08HB002,1,1913/08/06,1.560,
08HB002,1,1913/08/07,1.560,
08HB002,1,1913/08/08,1.530,
08HB002,1,1913/08/09,1.530,
08HB002,1,1913/08/10,1.270,
08HB002,1,1913/08/11,1.270,
08HB002,1,1913/08/12,1.080,
08HB002,1,1913/08/13,1.080,
08HB002,1,1913/08/14,0.850,
08HB002,1,1913/08/15,0.850,
08HB002,1,1913/08/16,0.850,
08HB002,1,1913/08/17,1.080,
08HB002,1,1913/08/18,0.850,
08HB002,1,1913/08/19,0.850,
08HB002,1,1913/08/20,0.850,
08HB002,1,1913/08/21,0.850,
08HB002,1,1913/08/22,0.623,
08HB002,1,1913/08/23,0.623,
08HB002,1,1913/08/24,0.623,
08HB002,1,1913/08/25,0.623,
08HB002,1,1913/08/26,0.623,
08HB002,1,1913/08/27,0.425,
08HB002,1,1913/08/28,0.425,
08HB002,1,1913/08/29,0.425,
08HB002,1,1913/08/30,0.425,
08HB002,1,1913/08/31,0.425,
08HB002,1,1913/09/01,0.283,
08HB002,1,1913/09/02,0.623,
08HB002,1,1913/09/03,3.820,
08HB002,1,1913/09/04,12.500,
08HB002,1,1913/09/05,9.630,
08HB002,1,1913/09/06,7.080,
08HB002,1,1913/09/07,5.660,
08HB002,1,1913/09/21,1.270,
08HB002,1,1913/09/22,1.080,
08HB002,1,1913/09/23,1.080,
08HB002,1,1913/09/24,1.270,
08HB002,1,1913/09/25,1.270,
08HB002,1,1913/09/26,1.560,
08HB002,1,1913/09/27,1.560,
08HB002,1,1913/09/28,1.840,
08HB002,1,1913/09/29,1.840,
08HB002,1,1913/09/30,1.840,
08HB002,1,1913/10/01,2.210,
08HB002,1,1913/10/02,2.210,
08HB002,1,1913/10/03,2.210,
08HB002,1,1913/10/04,2.550,
08HB002,1,1913/10/05,2.550,
08HB002,1,1913/10/06,2.970,
08HB002,1,1913/10/07,3.400,
08HB002,1,1913/10/08,3.400,
08HB002,1,1913/10/09,3.400,
08HB002,1,1913/10/10,4.250,
08HB002,1,1913/10/11,5.100,
08HB002,1,1913/10/12,25.200,
08HB002,1,1913/10/13,50.700,
08HB002,1,1913/10/14,29.200,
08HB002,1,1913/10/15,18.100,
08HB002,1,1913/10/16,11.000,
08HB002,1,1913/10/17,7.080,
08HB002,1,1913/10/18,7.080,
08HB002,1,1913/10/19,6.510,
08HB002,1,1913/10/20,6.510,
08HB002,1,1913/10/21,5.950,
08HB002,1,1913/10/22,5.950,
08HB002,1,1913/10/23,5.950,
08HB002,1,1913/10/24,5.100,
08HB002,1,1913/10/25,5.100,
08HB002,1,1913/10/26,4.250,
08HB002,1,1913/10/27,3.820,
08HB002,1,1913/10/28,3.820,
08HB002,1,1913/10/29,3.820,
08HB002,1,1913/10/30,3.400,
08HB002,1,1913/10/31,3.400,
08HB002,1,1913/11/01,2.550,
08HB002,1,1913/11/02,2.550,
08HB002,1,1913/11/03,2.550,
08HB002,1,1913/11/04,2.550,
08HB002,1,1913/11/05,5.100,
08HB002,1,1913/11/06,18.100,
08HB002,1,1914/05/19,8.210,
08HB002,1,1914/05/20,9.630,
08HB002,1,1914/05/21,11.000,
08HB002,1,1914/05/22,12.500,
08HB002,1,1914/05/23,12.500,
08HB002,1,1914/05/24,14.200,
08HB002,1,1914/05/25,9.630,
08HB002,1,1914/05/26,9.630,
08HB002,1,1914/05/27,9.630,
08HB002,1,1914/05/28,8.210,
08HB002,1,1914/05/29,5.100,
08HB002,1,1914/05/30,5.100,
08HB002,1,1914/05/31,5.950,
08HB002,1,1914/06/01,5.950,
08HB002,1,1914/06/02,7.080,
08HB002,1,1914/06/03,7.080,
08HB002,1,1914/06/04,8.210,
08HB002,1,1914/06/05,8.210,
08HB002,1,1914/06/06,7.080,
08HB002,1,1914/06/07,7.080,
08HB002,1,1914/06/08,8.210,
08HB002,1,1914/06/09,8.210,
08HB002,1,1914/06/10,7.080,
08HB002,1,1914/06/11,5.950,
08HB002,1,1914/06/12,5.950,
08HB002,1,1914/06/13,5.950,
08HB002,1,1914/06/14,8.210,
08HB002,1,1914/06/15,9.630,
08HB002,1,1914/06/16,8.210,
08HB002,1,1914/06/17,8.210,
08HB002,1,1914/06/18,8.210,
08HB002,1,1914/06/19,8.210,
08HB002,1,1914/06/20,8.210,
08HB002,1,1914/06/21,8.210,
08HB002,1,1914/06/22,7.080,
08HB002,1,1914/06/23,7.080,
08HB002,1,1914/06/24,7.080,
08HB002,1,1914/06/25,7.080,
08HB002,1,1914/06/26,5.950,
08HB002,1,1914/06/27,5.950,
08HB002,1,1914/06/28,5.950,
08HB002,1,1914/06/29,5.950,
08HB002,1,1914/06/30,5.950,
08HB002,1,1914/07/01,5.950,
08HB002,1,1914/07/02,5.950,
08HB002,1,1914/07/03,5.100,
08HB002,1,1914/07/04,5.100,
08HB002,1,1914/07/05,4.250,
08HB002,1,1914/07/06,3.400,
08HB002,1,1914/07/07,3.400,
08HB002,1,1914/07/08,3.400,
08HB002,1,1914/07/09,3.400,
08HB002,1,1914/07/10,2.550,
08HB002,1,1914/07/11,2.550,
08HB002,1,1914/07/12,2.550,
08HB002,1,1914/07/13,2.550,
08HB002,1,1914/07/14,2.550,
08HB002,1,1914/07/15,1.840,
08HB002,1,1914/07/16,1.840,
08HB002,1,1914/07/17,1.840,
08HB002,1,1914/07/18,1.840,
08HB002,1,1914/07/19,1.560,
08HB002,1,1914/07/20,1.560,
08HB002,1,1914/07/21,1.270,
08HB002,1,1914/07/22,1.270,
08HB002,1,1914/07/23,1.270,
08HB002,1,1914/07/24,1.270,
08HB002,1,1914/07/25,1.270,
08HB002,1,1914/07/26,1.270,
08HB002,1,1914/07/27,0.850,
08HB002,1,1914/07/28,0.850,
08HB002,1,1914/07/29,0.850,
08HB002,1,1914/07/30,0.850,
08HB002,1,1914/07/31,0.850,
08HB002,1,1914/08/01,0.850,
08HB002,1,1914/08/02,0.850,
08HB002,1,1914/08/03,0.850,
08HB002,1,1914/08/04,0.850,
08HB002,1,1914/08/05,0.850,
08HB002,1,1914/08/06,0.850,
08HB002,1,1914/08/07,0.850,
08HB002,1,1914/08/08,0.850,
08HB002,1,1914/08/09,0.850,
08HB002,1,1914/08/10,0.850,
08HB002,1,1914/08/11,0.850,
08HB002,1,1914/08/12,0.850,
08HB002,1,1914/08/13,0.850,
08HB002,1,1914/08/14,0.850,
08HB002,1,1914/08/15,0.425,
08HB002,1,1914/08/16,0.425,
08HB002,1,1914/08/17,0.425,
08HB002,1,1914/08/18,0.425,
08HB002,1,1914/08/19,0.425,
08HB002,1,1914/08/20,0.425,
08HB002,1,1914/08/21,0.425,
08HB002,1,1914/08/22,0.425,
08HB002,1,1914/08/23,0.425,
08HB002,1,1914/08/24,0.425,
08HB002,1,1914/08/25,0.425,
08HB002,1,1914/08/26,0.425,
08HB002,1,1914/08/27,0.425,
08HB002,1,1914/08/28,0.850,
08HB002,1,1914/08/29,0.142,
08HB002,1,1914/08/30,0.142,
08HB002,1,1914/08/31,0.850,
08HB002,1,1914/09/01,0.142,
08HB002,1,1914/09/02,0.142,
08HB002,1,1914/09/03,0.142,
08HB002,1,1914/09/04,0.085,
08HB002,1,1914/09/05,0.085,
08HB002,1,1914/09/06,0.085,
08HB002,1,1914/09/07,0.085,
08HB002,1,1914/09/08,0.085,
08HB002,1,1914/09/09,0.085,
08HB002,1,1914/09/10,0.425,
08HB002,1,1914/09/11,0.425,
08HB002,1,1914/09/12,0.425,
08HB002,1,1914/09/13,0.850,
08HB002,1,1914/09/14,1.270,
08HB002,1,1914/09/15,1.270,
08HB002,1,1914/09/16,1.270,
08HB002,1,1914/09/17,1.270,
08HB002,1,1914/09/18,2.550,
08HB002,1,1914/09/19,18.100,
08HB002,1,1914/09/20,4.250,
08HB002,1,1914/09/21,4.250,
08HB002,1,1914/12/09,9.630,
08HB002,1,1914/12/10,8.210,
08HB002,1,1914/12/11,7.080,
08HB002,1,1914/12/12,6.510,
08HB002,1,1914/12/13,5.950,
08HB002,1,1914/12/14,5.520,
08HB002,1,1914/12/15,5.100,
08HB002,1,1914/12/16,4.670,
08HB002,1,1914/12/17,4.670,
08HB002,1,1914/12/18,5.100,
08HB002,1,1914/12/19,4.670,
08HB002,1,1914/12/20,4.250,
08HB002,1,1914/12/21,4.250,
08HB002,1,1914/12/22,4.250,
08HB002,1,1914/12/23,3.820,
08HB002,1,1914/12/24,3.820,
08HB002,1,1914/12/25,3.820,
08HB002,1,1914/12/26,4.250,
08HB002,1,1914/12/27,4.250,
08HB002,1,1914/12/28,4.670,
08HB002,1,1914/12/29,4.670,
08HB002,1,1914/12/30,8.210,
08HB002,1,1914/12/31,9.630,
08HB002,1,1915/01/01,30.600,
08HB002,1,1915/01/02,27.800,
08HB002,1,1915/01/03,41.300,
08HB002,1,1915/01/04,22.700,
08HB002,1,1915/01/05,15.000,
08HB002,1,1915/01/06,14.200,
08HB002,1,1915/01/07,11.800,
08HB002,1,1915/01/08,26.500,
08HB002,1,1915/01/09,21.500,
08HB002,1,1915/01/10,25.200,
08HB002,1,1915/01/11,85.500,
08HB002,1,1915/01/12,39.600,
08HB002,1,1915/01/13,27.800,
08HB002,1,1915/01/14,20.400,
08HB002,1,1915/01/15,15.000,
08HB002,1,1915/01/16,12.500,
08HB002,1,1915/01/17,11.000,
08HB002,1,1915/01/18,9.630,
08HB002,1,1915/01/19,9.630,
08HB002,1,1915/01/20,8.210,
08HB002,1,1915/01/21,7.080,
08HB002,1,1915/01/22,6.510,
08HB002,1,1915/01/23,6.510,
08HB002,1,1915/01/24,5.950,
08HB002,1,1915/01/25,5.950,
08HB002,1,1915/01/26,5.950,
08HB002,1,1915/01/27,5.100,
08HB002,1,1915/01/28,5.100,
08HB002,1,1915/01/29,4.670,
08HB002,1,1915/01/30,4.670,
08HB002,1,1915/01/31,5.100,
08HB002,1,1915/02/01,12.500,
08HB002,1,1915/02/02,18.100,
08HB002,1,1915/02/03,15.000,
08HB002,1,1915/02/04,13.300,
08HB002,1,1915/02/05,14.200,
08HB002,1,1915/02/06,19.300,
08HB002,1,1915/02/07,38.200,
08HB002,1,1915/02/08,33.400,
08HB002,1,1915/02/09,32.000,
08HB002,1,1915/02/10,25.200,
08HB002,1,1915/02/11,18.100,
08HB002,1,1915/02/12,15.900,
08HB002,1,1915/02/13,14.200,
08HB002,1,1915/02/14,12.500,
08HB002,1,1915/02/15,11.900,
08HB002,1,1915/02/16,11.900,
08HB002,1,1915/02/17,18.100,
08HB002,1,1915/02/18,15.900,
08HB002,1,1915/02/19,14.200,
08HB002,1,1915/02/20,12.500,
08HB002,1,1915/02/21,11.900,
08HB002,1,1915/02/22,11.000,
08HB002,1,1915/02/23,12.500,
08HB002,1,1915/02/24,14.200,
08HB002,1,1915/02/25,21.500,
08HB002,1,1915/02/26,15.900,
08HB002,1,1915/02/27,15.900,
08HB002,1,1915/02/28,14.200,
08HB002,1,1915/03/01,14.200,
08HB002,1,1915/03/02,11.000,
08HB002,1,1915/03/03,9.630,
08HB002,1,1915/03/04,11.000,
08HB002,1,1915/03/05,9.630,
08HB002,1,1915/03/06,9.630,
08HB002,1,1915/03/07,9.060,
08HB002,1,1915/03/08,9.060,
08HB002,1,1915/03/09,8.210,
08HB002,1,1915/03/10,7.650,
08HB002,1,1915/03/11,7.080,
08HB002,1,1915/03/12,7.080,
08HB002,1,1915/03/13,7.080,
08HB002,1,1915/03/14,15.900,
08HB002,1,1915/03/15,73.600,
08HB002,1,1915/03/16,39.600,
08HB002,1,1915/03/17,46.400,
08HB002,1,1915/03/18,49.800,
08HB002,1,1915/03/19,43.000,
08HB002,1,1915/03/20,22.700,
08HB002,1,1915/03/21,22.700,
08HB002,1,1915/03/22,27.800,
08HB002,1,1915/03/23,22.700,
08HB002,1,1915/03/24,18.100,
08HB002,1,1915/03/25,14.200,
08HB002,1,1915/03/26,11.900,
08HB002,1,1915/03/27,10.200,
08HB002,1,1915/03/28,8.210,
08HB002,1,1915/03/29,8.210,
08HB002,1,1915/03/30,10.200,
08HB002,1,1915/03/31,11.000,
08HB002,1,1915/04/01,35.100,
08HB002,1,1915/04/02,80.400,
08HB002,1,1915/04/03,63.400,
08HB002,1,1915/04/04,32.000,
08HB002,1,1915/04/05,20.400,
08HB002,1,1915/04/06,18.100,
08HB002,1,1915/04/07,15.900,
08HB002,1,1915/04/08,15.900,
08HB002,1,1915/04/09,15.900,
08HB002,1,1915/04/10,15.900,
08HB002,1,1915/04/11,14.200,
08HB002,1,1915/04/12,15.900,
08HB002,1,1915/04/13,20.400,
08HB002,1,1915/04/14,15.900,
08HB002,1,1915/04/15,13.300,
08HB002,1,1915/04/16,12.500,
08HB002,1,1915/04/17,12.500,
08HB002,1,1915/04/18,13.300,
08HB002,1,1915/04/19,12.500,
08HB002,1,1915/04/20,10.500,
08HB002,1,1915/04/21,8.210,
08HB002,1,1915/04/22,7.080,
08HB002,1,1915/04/23,7.080,
08HB002,1,1915/04/24,6.510,
08HB002,1,1915/04/25,5.100,
08HB002,1,1915/04/26,5.100,
08HB002,1,1915/04/27,4.670,
08HB002,1,1915/04/28,5.100,
08HB002,1,1915/04/29,5.100,
08HB002,1,1915/04/30,5.100,
08HB002,1,1915/05/01,4.670,
08HB002,1,1915/05/02,4.250,
08HB002,1,1915/05/03,4.250,
08HB002,1,1915/05/04,4.250,
08HB002,1,1915/05/05,5.100,
08HB002,1,1915/05/06,7.080,
08HB002,1,1915/05/07,7.080,
08HB002,1,1915/05/08,8.210,
08HB002,1,1915/05/09,8.210,
08HB002,1,1915/05/10,9.630,
08HB002,1,1915/05/11,10.300,
08HB002,1,1915/05/12,8.920,
08HB002,1,1915/05/13,8.210,
08HB002,1,1915/05/14,7.650,
08HB002,1,1915/05/15,7.080,
08HB002,1,1915/05/16,5.950,
08HB002,1,1915/05/17,7.080,
08HB002,1,1915/05/18,7.080,
08HB002,1,1915/05/19,7.080,
08HB002,1,1915/05/20,7.080,
08HB002,1,1915/05/21,5.950,
08HB002,1,1915/05/22,5.950,
08HB002,1,1915/05/23,5.520,
08HB002,1,1915/05/24,5.100,
08HB002,1,1915/05/25,5.950,
08HB002,1,1915/05/26,5.950,
08HB002,1,1915/05/27,8.210,
08HB002,1,1915/05/28,5.950,
08HB002,1,1915/05/29,5.100,
08HB002,1,1915/05/30,4.670,
08HB002,1,1915/05/31,4.250,
08HB002,1,1915/06/01,4.250,
08HB002,1,1915/06/02,3.820,
08HB002,1,1915/06/03,3.820,
08HB002,1,1915/06/04,3.820,
08HB002,1,1915/06/05,4.670,
08HB002,1,1915/06/06,4.250,
08HB002,1,1915/06/07,3.400,
08HB002,1,1915/06/08,3.400,
08HB002,1,1915/06/09,3.400,
08HB002,1,1915/06/10,2.970,
08HB002,1,1915/06/11,3.400,
08HB002,1,1915/06/12,3.400,
08HB002,1,1915/06/13,3.400,
08HB002,1,1915/06/14,2.970,
08HB002,1,1915/06/15,2.970,
08HB002,1,1915/06/16,2.970,
08HB002,1,1915/06/17,2.970,
08HB002,1,1915/06/18,2.970,
08HB002,1,1915/06/19,2.970,
08HB002,1,1915/06/20,2.970,
08HB002,1,1915/06/21,2.550,
08HB002,1,1915/06/22,2.550,
08HB002,1,1915/06/23,2.550,
08HB002,1,1915/06/24,2.550,
08HB002,1,1915/06/25,2.550,
08HB002,1,1915/06/26,2.210,
08HB002,1,1915/06/27,1.840,
08HB002,1,1915/06/28,1.840,
08HB002,1,1915/06/29,1.840,
08HB002,1,1915/06/30,1.840,
08HB002,1,1915/07/01,1.840,
08HB002,1,1915/07/02,1.840,
08HB002,1,1915/07/03,1.840,
08HB002,1,1915/07/04,1.840,
08HB002,1,1915/07/05,1.560,
08HB002,1,1915/07/06,1.560,
08HB002,1,1915/07/07,1.560,
08HB002,1,1915/07/08,1.560,
08HB002,1,1915/07/09,1.560,
08HB002,1,1915/07/10,1.270,
08HB002,1,1915/07/11,1.270,
08HB002,1,1915/07/12,1.270,
08HB002,1,1915/07/13,1.270,
08HB002,1,1915/07/14,1.050,
08HB002,1,1915/07/15,1.050,
08HB002,1,1915/07/16,1.270,
08HB002,1,1915/07/17,1.270,
08HB002,1,1915/07/18,1.050,
08HB002,1,1915/07/19,1.050,
08HB002,1,1915/07/20,1.050,
08HB002,1,1915/07/21,1.050,
08HB002,1,1915/07/22,1.050,
08HB002,1,1915/07/23,1.050,
08HB002,1,1915/07/24,1.050,
08HB002,1,1915/07/25,1.050,
08HB002,1,1915/07/26,1.050,
08HB002,1,1915/07/27,0.850,
08HB002,1,1915/07/28,0.850,
08HB002,1,1915/07/29,0.850,
08HB002,1,1915/07/30,0.850,
08HB002,1,1915/07/31,0.850,
08HB002,1,1915/08/01,0.850,
08HB002,1,1915/08/02,0.850,
08HB002,1,1915/08/03,0.850,
08HB002,1,1915/08/04,0.850,
08HB002,1,1915/08/05,0.850,
08HB002,1,1915/08/06,0.850,
08HB002,1,1915/08/07,0.850,
08HB002,1,1915/08/08,0.850,
08HB002,1,1915/08/09,0.850,
08HB002,1,1915/08/10,0.850,
08HB002,1,1915/08/11,0.850,
08HB002,1,1915/08/12,0.850,
08HB002,1,1915/08/13,0.850,
08HB002,1,1915/08/14,0.850,
08HB002,1,1915/08/15,0.850,
08HB002,1,1915/08/16,0.850,
08HB002,1,1915/08/17,0.708,
08HB002,1,1915/08/18,0.708,
08HB002,1,1915/08/19,0.708,
08HB002,1,1915/08/20,0.708,
08HB002,1,1915/08/21,0.708,
08HB002,1,1915/08/22,0.708,
08HB002,1,1915/08/23,0.708,
08HB002,1,1915/08/24,0.708,
08HB002,1,1915/08/25,0.708,
08HB002,1,1915/08/26,0.708,
08HB002,1,1915/08/27,0.708,
08HB002,1,1915/08/28,0.708,
08HB002,1,1915/08/29,0.708,
08HB002,1,1915/08/30,0.708,
08HB002,1,1915/08/31,0.708,
08HB002,1,1915/09/01,0.708,
08HB002,1,1915/09/02,0.708,
08HB002,1,1915/09/03,0.708,
08HB002,1,1915/09/04,0.708,
08HB002,1,1915/09/05,0.708,
08HB002,1,1915/09/06,0.708,
08HB002,1,1915/09/07,0.708,
08HB002,1,1915/09/08,0.708,
08HB002,1,1915/09/09,0.708,
08HB002,1,1915/09/10,0.708,E
08HB002,1,1915/09/11,0.680,E
08HB002,1,1915/09/12,0.680,E
08HB002,1,1915/09/13,0.680,E
08HB002,1,1915/09/14,0.680,E
08HB002,1,1915/09/15,0.680,E
08HB002,1,1915/09/16,0.680,E
08HB002,1,1915/09/17,0.680,E
08HB002,1,1915/09/18,0.680,E
08HB002,1,1915/09/19,0.680,E
08HB002,1,1915/09/20,0.651,
08HB002,1,1915/09/21,0.651,
08HB002,1,1915/09/22,0.651,
08HB002,1,1915/09/23,0.651,
08HB002,1,1915/09/24,0.651,
08HB002,1,1915/09/25,0.651,
08HB002,1,1915/09/26,0.651,E
08HB002,1,1915/09/27,0.651,E
08HB002,1,1915/09/28,0.651,E
08HB002,1,1915/09/29,0.651,E
08HB002,1,1915/09/30,0.651,E
08HB002,1,1915/10/01,0.708,
08HB002,1,1915/10/02,0.850,
08HB002,1,1915/10/03,0.850,
08HB002,1,1915/10/04,0.850,
08HB002,1,1915/10/05,0.850,
08HB002,1,1915/10/06,0.850,
08HB002,1,1915/10/07,0.850,
08HB002,1,1915/10/08,0.850,
08HB002,1,1915/10/09,1.130,
08HB002,1,1915/10/10,1.130,
08HB002,1,1915/10/11,1.130,
08HB002,1,1915/10/12,1.130,
08HB002,1,1915/10/13,1.130,
08HB002,1,1915/10/14,1.130,
08HB002,1,1915/10/15,1.130,
08HB002,1,1915/10/16,1.270,
08HB002,1,1915/10/17,1.270,
08HB002,1,1915/10/18,2.410,
08HB002,1,1915/10/19,10.300,
08HB002,1,1915/10/20,12.500,
08HB002,1,1915/10/21,25.200,
08HB002,1,1915/10/22,22.700,
08HB002,1,1915/10/23,20.400,
08HB002,1,1915/10/24,30.600,
08HB002,1,1915/10/25,70.200,
08HB002,1,1915/10/26,63.400,
08HB002,1,1915/10/27,97.400,
08HB002,1,1915/10/28,36.500,
08HB002,1,1915/10/29,30.600,
08HB002,1,1915/10/30,22.700,
08HB002,1,1915/10/31,80.400,
08HB002,1,1915/11/01,46.400,
08HB002,1,1915/11/02,26.500,
08HB002,1,1915/11/03,20.400,
08HB002,1,1915/11/04,15.900,
08HB002,1,1915/11/05,13.300,
08HB002,1,1915/11/06,12.500,
08HB002,1,1915/11/07,9.630,
08HB002,1,1915/11/08,8.210,
08HB002,1,1915/11/09,7.080,
08HB002,1,1915/11/10,5.950,
08HB002,1,1915/11/11,5.660,
08HB002,1,1915/11/12,5.100,
08HB002,1,1915/11/13,4.810,
08HB002,1,1915/11/14,5.100,
08HB002,1,1915/11/15,7.080,
08HB002,1,1915/11/16,11.000,
08HB002,1,1915/11/17,25.200,
08HB002,1,1915/11/18,22.700,
08HB002,1,1915/11/19,22.700,
08HB002,1,1915/11/20,15.900,
08HB002,1,1915/11/21,14.200,
08HB002,1,1915/11/22,18.100,
08HB002,1,1915/11/23,41.300,
08HB002,1,1915/11/24,32.000,
08HB002,1,1915/11/25,30.600,
08HB002,1,1915/11/26,36.500,
08HB002,1,1915/11/27,25.200,
08HB002,1,1915/11/28,20.400,
08HB002,1,1915/11/29,18.100,
08HB002,1,1915/11/30,19.300,
08HB002,1,1915/12/01,14.200,
08HB002,1,1915/12/02,15.900,
08HB002,1,1915/12/03,83.800,
08HB002,1,1915/12/04,56.600,
08HB002,1,1915/12/05,65.100,
08HB002,1,1915/12/06,60.000,
08HB002,1,1915/12/07,36.500,
08HB002,1,1915/12/08,103.000,
08HB002,1,1915/12/09,56.600,
08HB002,1,1915/12/10,35.100,
08HB002,1,1915/12/11,25.200,
08HB002,1,1915/12/12,25.200,
08HB002,1,1915/12/13,25.200,
08HB002,1,1915/12/14,20.400,
08HB002,1,1915/12/15,20.400,
08HB002,1,1915/12/16,14.200,
