1912 3 1 538
1912 3 2 538
1912 3 3 538
1912 3 4 538
1912 3 5 538
1912 3 6 538
1912 3 7 479
1912 3 8 479
1912 3 9 459
1912 3 10 459
1912 3 11 459
1912 3 12 459
1912 3 13 459
1912 3 14 439
1912 3 15 419
1912 3 16 439
1912 3 17 459
1912 3 18 479
1912 3 19 479
1912 3 20 459
1912 3 21 479
1912 3 22 459
1912 3 23 439
1912 3 24 439
1912 3 25 399
1912 3 26 479
1912 3 27 498
1912 3 28 558
1912 3 29 578
1912 3 30 538
1912 3 31 518
1912 4 1 578
1912 4 2 677
1912 4 3 637
1912 4 4 677
1912 4 5 677
1912 4 6 677
1912 4 7 716
1912 4 8 736
1912 4 9 762
1912 4 10 787
1912 4 11 787
1912 4 12 864
1912 4 13 889
1912 4 14 915
1912 4 15 966
1912 4 16 991
1912 4 17 1210
1912 4 18 1150
1912 4 19 1210
1912 4 20 1300
1912 4 21 1380
1912 4 22 1490
1912 4 23 1600
1912 4 24 1670
1912 4 25 1670
1912 4 26 1710
1912 4 27 1870
1912 4 28 1950
1912 4 29 1990
1912 4 30 2070
1912 5 1 2030
1912 5 2 2160
1912 5 3 2520
1912 5 4 2860
1912 5 5 3000
1912 5 6 3140
1912 5 7 3310
1912 5 8 3510
1912 5 9 3770
1912 5 10 3960
1912 5 11 4130
1912 5 12 4390
1912 5 13 4470
1912 5 14 4470
1912 5 15 5100
1912 5 16 5470
1912 5 17 5470
1912 5 18 5640
1912 5 19 6460
1912 5 20 6510
1912 5 21 6570
1912 5 22 6460
1912 5 23 6060
1912 5 24 6290
1912 5 25 6740
1912 5 26 6800
1912 5 27 6850
1912 5 28 6740
1912 5 29 6740
1912 5 30 6570
1912 5 31 6460
1912 6 1 6170
1912 6 2 6170
1912 6 3 6000
1912 6 4 5640
1912 6 5 5380
1912 6 6 5100
1912 6 7 4980
1912 6 8 5040
1912 6 9 4930
1912 6 10 4930
1912 6 11 4980
1912 6 12 5210
1912 6 13 5470
1912 6 14 5580
1912 6 15 5640
1912 6 16 6060
1912 6 17 6170
1912 6 18 6570
1912 6 19 6460
1912 6 20 6630
1912 6 21 6850
1912 6 22 7250
1912 6 23 7360
1912 6 24 7420
1912 6 25 7420
1912 6 26 7190
1912 6 27 7020
1912 6 28 7020
1912 6 29 6740
1912 6 30 6460
1912 7 1 6340
