1108447 992 11 16 080 000096   000095   000096   000097   000097   000096   000096   000096   000096   000096   000094   000093   000089   000094   000093   000092   000093   000093   000096   000095   000093   000091   000094   000093  
1108447 992 11 17 080 000095   000095   000093   000094   000095   000096   000095   000094   000093   000093   000092   000091   000094   000091   000092   000092   000093   000090   000093   000091   000090   000091   000093   000092  
1108447 992 11 18 080 000093   000093   000093   000094   000093   000092   000093   000092   000093   000092   000080   000079   000078   000084   000083   000080   000086   000087   000084   000075   000085   000088   000090   000089  
1108447 992 11 19 080 000090   000092   000088   000087   000088   000088   000088   000085   000086   000086   000082   000085   000084   000081   000076   000074   000073   000079   000081   000085   000084   000091   000090   000093  
1108447 992 11 20 080 000091   000087   000092   000094   000091   000092   000090   000089   000090   000090   000089   000088   000088   000088   000084   000083   000082   000081   000081   000080   000078   000084   000083   000086  
1108447 992 11 21 080 000088   000090   000091   000093   000092   000093   000092   000091   000092   000091   000093   000091   000092   000093   000093   000091   000091   000089   000090   000088   000081   000082   000086   000085  
1108447 992 11 22 080 000089   000092   000087   000085   000085   000078   000084   000082   000085   000083   000087   000085   000082   000084   000074   000071   000073   000060   000067   000064   000064   000062   000072   000079  
1108447 992 11 23 080 000077   000084   000085   000086   000089   000091   000084   000089   000083   000080   000073   000064   000062   000060   000059   000063   000066   000072   000075   000075   000077   000079   000085   000084  
1108447 992 11 24 080 000089   000086   000088   000090   000092   000094   000095   000091   000087   000090   000082   000072   000061   000061   000070   000072   000077   000078   000087   000084   000088   000083   000091   000087  
1108447 992 11 25 080 000088   000091   000093   000095   000094   000088   000096   000092   000092   000089   000083   000066   000064   000068   000062   000056   000078   000063   000072   000077   000081   000083   000084   000082  
1108447 992 11 26 080 000081   000084   000088   000081   000080   000083   000086   000084   000082   000081   000067   000066   000062   000064   000065   000063   000063   000063   000072   000067   000071   000070   000067   000077  
1108447 992 11 27 080 000079   000090   000090   000090   000090   000090   000100   000093   000094   000095   000093   000093   000094   000092   000093   000092   000093   000095   000088   000082   000081   000083   000083   000083  
1108447 992 11 28 080 000084   000084   000083   000083   000087   000085   000089   000091   000091   000089   000090   000087   000082   000083   000085   000085   000089   000090   000090   000091   000093   000094   000093   000094  
1108447 992 11 29 080 000094   000094   000094   000094   000093   000093   000092   000092   000093   000094   000089   000091   000089   000083   000083   000087   000088   000088   000089   000089   000090   000091   000091   000091  
1108447 992 11 30 080 000091   000091   000092   000090   000093   000093   000091   000083   000076   000075   000072   000073   000070   000068   000069   000069   000073   000076   000076   000074   000085   000086   000085   000087  
1108447 992 12 01 080 000086   000083   000086   000087   000093   000090   000090   000084   000086   000084   000085   000075   000068   000063   000066   000074   000075   000076   000080   000077   000081   000080   000084   000084  
1108447 992 12 02 080 000087   000078   000087   000086   000083   000089   000085   000083   000080   000080   000076   000065   000067   000074   000075   000075   000080   000082   000084   000078   000076   000075   000072   000072  
1108447 992 12 03 080 000074   000074   000076   000082   000083   000080   000084   000075   000072   000076   000078   000060   000050   000060   000056   000067   000071   000076   000083   000082   000082   000080   000080   000092  
1108447 992 12 04 080 000086   000082   000086   000090   000092   000088   000086   000090   000092   000086   000086   000079   000068   000068   000063   000070   000078   000081   000082   000079   000079   000080   000086   000082  
1108447 992 12 05 080 000083   000086   000092   000090   000089   000088   000095   000090   000091   000084   000082   000075   000072   000067   000072   000063   000055   000051   000058   000051   000044   000067   000070   000065  
1108447 992 12 06 080 000077   000082   000079   000083   000084   000085   000085   000087   000083   000083   000071   000074   000073   000064   000063   000072   000075   000074   000077   000065   000070   000070   000077   000081  
1108447 992 12 07 080 000086   000081   000078   000076   000075   000081   000074   000068   000077   000082   000087   000088   000089   000090   000090   000089   000089   000088   000088   000086   000086   000084   000082   000080  
1108447 992 12 08 080 000079   000077   000072   000072   000080   000088   000089   000089   000090   000085   000080   000082   000082   000088   000092   000092   000092   000092   000093   000092   000083   000085   000082   000084  
1108447 992 12 09 080 000079   000077   000075   000071   000072   000070   000071   000074   000069   000073   000075   000076   000072   000069   000069   000068   000072   000077   000078   000078   000079   000082   000082   000085  
1108447 992 12 10 080 000086   000085   000086   000087   000088   000087   000076   000076   000078   000079   000076   000069   000065   000062   000075   000076   000078   000085   000088   000086   000088   000089   000090   000089  
1108447 992 12 11 080 000089   000089   000090   000091   000091   000089   000087   000082   000083   000081   000077   000078   000072   000074   000066   000062   000061   000061   000060   000063   000070   000082   000086   000090  
1108447 992 12 12 080 000087   000093   000091   000098   000097   000092   000091   000090   000091   000091   000089   000082   000074   000070   000072   000072   000075   000077   000075   000076   000076   000079   000080   000078  
1108447 992 12 13 080 000077   000078   000084   000088   000087   000087   000089   000092   000092   000092   000091   000091   000093   000092   000091   000093   000089   000093   000092   000093   000095   000093   000093   000093  
1108447 992 12 14 080 000095   000095   000094   000092   000095   000088   000087   000085   000086   000083   000079   000071   000075   000074   000077   000082   000082   000077   000075   000073   000073   000067   000072   000073  
1108447 992 12 15 080 000071   000070   000072   000070   000076   000078   000085   000086   000084   000083   000076   000072   000064   000061   000057   000065   000066   000067   000078   000080   000083   000086   000084   000085  
1108447 992 12 16 080 000082   000080   000081   000082   000085   000087   000090   000090   000090   000089   000088   000089   000087   000088   000081   000073   000074   000086   000089   000090   000091   000091   000092   000091  
1108447 992 12 17 080 000090   000091   000091   000091   000090   000091   000091   000088   000089   000088   000088   000077   000083   000075   000076   000066   000066   000069   000071   000069   000070   000069   000073   000076  
1108447 992 12 18 080 000077   000064   000069   000062   000066   000064   000068   000059   000064   000062   000057   000063   000059   000059   000054   000051   000055   000056   000053   000056   000058   000057   000064   000077  
1108447 992 12 19 080 000081   000082   000087   000091   000089   000091   000090   000093   000092   000092   000092   000093   000094   000094   000094   000095   000095   000090   000094   000094   000094   000092   000091   000091  
1108447 992 12 20 080 000090   000092   000091   000093   000094   000096   000100   000099   000095   000092   000091   000094   000094   000098   000094   000092   000093   000094   000090   000098   000097   000096   000097   000094  
1108447 992 12 21 080 000094   000095   000092   000092   000094   000093   000094   000088   000090   000091   000091   000089   000082   000087   000088   000085   000086   000085   000086   000086   000086   000089   000083   000085  
1108447 992 12 22 080 000080   000080   000083   000080   000081   000079   000082   000079   000081   000091   000089   000091   000089   000085   000091   000083   000083   000083   000083   000080   000083   000083   000083   000088  
1108447 992 12 23 080 000080   000085   000091   000091   000096   000093   000098   000098   000096   000093   000096   000092   000087   000085   000081   000077   000078   000081   000078   000080   000080   000077   000079   000083  
1108447 992 12 24 080 000083   000086   000097   000095   000084   000084   000084   000087   000086   000084   000090   000083   000081   000087   000084   000084   000091   000094   000092   000092   000094   000094   000097   000098  
1108447 992 12 25 080 000100   000100   000098   000100   000100   000098   000100   000100   000099   000100   000100   000099   000096   000093   000091   000091   000097   000097   000097   000097   000098   000098   000097   000098  
1108447 992 12 26 080 000099   000098   000098   000098   000098   000099   000098   000099   000097   000093   000094   000094   000090   000088   000079   000082   000079   000081   000082   000081   000086   000090   000095   000096  
1108447 992 12 27 080 000094   000096   000096   000096   000098   000097   000096   000096   000096   000093   000088   000084   000087   000080   000076   000074   000079   000087   000083   000079   000073   000076   000063   000058  
1108447 992 12 28 080 000063   000065   000062   000064   000090   000097   000097   000096   000094   000092   000096   000096   000096   000094   000093   000093   000092   000090   000087   000091   000088   000091   000090   000092  
1108447 992 12 29 080 000092   000079   000086   000084   000082   000078   000073   000072   000077   000077   000076   000073   000069   000072   000071   000069   000065   000061   000064   000069   000069   000067   000074   000078  
1108447 992 12 30 080 000074   000074   000075   000074   000072   000068   000067   000067   000071   000069   000073   000069   000067   000067   000064   000066   000067   000069   000067   000069   000067   000072   000077   000071  
1108447 992 12 31 080 000077   000067   000068   000070   000075   000073   000077   000083   000076   000076   000074   000073   000065   000064   000066   000064   000068   000071   000085   000081   000083   000083   000087   000087  
1108447 993 01 01 080 000080   000078   000078   000080   000080   000081   000088   000091   000085   000084   000083   000082   000081   000077   000072   000075   000079   000085   000082   000085   000082   000082   000082   000080  
1108447 993 01 02 080 000080   000083   000082   000083   000084   000084   000085   000087   000087   000088   000086   000087   000084   000086   000085   000082   000085   000084   000089   000086   000087   000088   000086   000089  
1108447 993 01 03 080 000091   000091   000094   000098   000098   000098   000099   000098   000099   000098   000099   000099   000100   000100   000100   000098   000098   000098   000097   000098   000098   000098   000100   000100  
1108447 993 01 04 080 000100   000100   000100   000100   000100   000098   000099   000099   000100   000098   000096   000094   000091   000083   000086   000076   000086   000091   000093   000082   000073   000075   000077   000073  
1108447 993 01 05 080 000076   000080   000074   000070   000065   000063   000068   000072   000074   000068   000065   000059   000059   000054   000060   000056   000060   000063   000068   000064   000071   000080   000082   000079  
1108447 993 01 06 080 000091   000079   000078   000083   000072   000089   000084   000092   000075   000089   000083   000077   000086   000076   000072   000071   000080   000078   000089   000093   000096   000089   000095   000092  
1108447 993 01 07 080 000098   000096   000099   000097   000099   000094   000095   000090   000100   000100   000100   000099   000093   000088   000090   000088   000088   000086   000089   000091   000087   000084   000083   000083  
1108447 993 01 08 080 000086   000088   000079   000080   000084   000086   000089   000079   000078   000088   000089   000091   000085   000086   000083   000086   000085   000082   000088   000091   000094   000097   000097   000085  
1108447 993 01 09 080 000075   000066   000066   000066   000085   000077   000068   000056   000071   000070   000076   000061   000054   000047   000047   000058   000056   000063   000066   000083   000083   000088   000079   000089  
1108447 993 01 10 080 000089   000087   000090   000081   000084   000084   000095   000086   000086   000082   000078   000074   000075   000069   000061   000067   000066   000073   000078   000086   000090   000089   000091   000088  
1108447 993 01 11 080 000095   000099   000098   000093   000099   000097   000099   000098   000100   000094   000082   000079   000068   000070   000065   000059   000067   000076   000085   000080   000085   000083   000097   000084  
1108447 993 01 12 080 000092   000093   000089   000094   000088   000085   000083   000086   000091   000085   000078   000073   000067   000061   000060   000060   000063   000064   000072   000080   000076   000088   000081   000087  
1108447 993 01 13 080 000088   000081   000083   000081   000083   000081   000074   000080   000080   000082   000072   000064   000066   000067   000068   000062   000066   000067   000074   000066   000068   000073   000072   000083  
1108447 993 01 14 080 000081   000082   000084   000081   000081   000081   000078   000085   000076   000074   000071   000071   000066   000061   000058   000066   000071   000069   000073   000075   000071   000074   000075   000080  
1108447 993 01 15 080 000080   000080   000072   000081   000079   000079   000081   000078   000073   000071   000073   000070   000075   000075   000073   000079   000081   000083   000082   000087   000085   000100   000094   000096  
1108447 993 01 16 080 000098   000094   000095   000094   000096   000096   000097   000097   000097   000100   000100   000100   000100   000092   000081   000084   000082   000085   000090   000094   000100   000092   000098   000099  
1108447 993 01 17 080 000098   000100   000093   000094   000097   000092   000093   000093   000093   000098   000100   000094   000086   000075   000088   000087   000090   000090   000094   000096   000096   000099   000098   000096  
1108447 993 01 18 080 000095   000099   000100   000093   000093   000096   000091   000094   000096   000095   000098   000098   000079   000069   000076   000066   000071   000078   000081   000077   000074   000077   000070   000074  
1108447 993 01 19 080 000066   000071   000068   000067   000069   000070   000072   000080   000091   000093   000095   000096   000093   000095   000097   000093   000091   000089   000088   000092   000091   000091   000090   000088  
1108447 993 01 20 080 000090   000091   000091   000093   000096   000097   000098   000098   000097   000097   000097   000096   000095   000094   000089   000088   000089   000088   000092   000094   000079   000091   000087   000091  
1108447 993 01 21 080 000082   000082   000082   000080   000080   000077   000082   000075   000081   000084   000077   000075   000088   000085   000085   000088   000087   000090   000093   000096   000098   000091   000088   000091  
1108447 993 01 22 080 000086   000089   000084   000080   000086   000084   000081   000084   000078   000080   000075   000074   000071   000064   000064   000060   000065   000063   000065   000064   000079   000085   000087   000086  
1108447 993 01 23 080 000088   000086   000086   000084   000086   000086   000084   000086   000085   000086   000083   000078   000074   000076   000072   000072   000094   000096   000096   000097   000096   000096   000095   000095  
1108447 993 01 24 080 000095   000096   000097   000098   000096   000096   000097   000096   000095   000093   000094   000097   000095   000095   000096   000096   000096   000096   000097   000097   000098   000098   000098   000098  
1108447 993 01 25 080 000096   000093   000092   000094   000096   000099   000095   000094   000096   000097   000095   000094   000089   000088   000084   000088   000091   000092   000093   000093   000093   000094   000092   000092  
1108447 993 01 26 080 000092   000093   000097   000097   000097   000098   000097   000097   000097   000098   000098   000098   000098   000096   000097   000097   000097   000097   000097   000096   000097   000098   000097   000097  
1108447 993 01 27 080 000097   000099   000097   000098   000096   000098   000098   000097   000093   000094   000094   000095   000096   000097   000096   000092   000095   000095   000093   000095   000096   000097   000097   000097  
1108447 993 01 28 080 000094   000097   000090   000083   000084   000085   000084   000092   000093   000091   000087   000088   000092   000086   000079   000078   000085   000083   000085   000085   000084   000086   000085   000086  
1108447 993 01 29 080 000090   000087   000090   000093   000089   000093   000093   000096   000096   000094   000090   000090   000085   000084   000084   000079   000078   000081   000085   000088   000088   000091   000095   000097  
1108447 993 01 30 080 000098   000098   000098   000100   000096   000099   000100   000099   000100   000098   000100   000096   000097   000099   000099   000100   000100   000100   000100   000100   000100   000100   000100   000100  
1108447 993 01 31 080 000100   000100   000100   000100   000100   000100   000100   000099   000098   000098   000100   000100   000098   000076   000056   000050   000066   000071   000087   000094   000077   000070   000086   000080  
1108447 993 02 01 080 000087   000082   000084   000084   000081   000077   000082   000082   000082   000086   000074   000080   000070   000065   000080   000069   000077   000083   000086   000087   000085   000086   000091   000089  
1108447 993 02 02 080 000086   000090   000086   000087   000096   000094   000095   000091   000091   000091   000082   000069   000063   000077   000068   000071   000067   000076   000077   000088   000089   000095   000094   000087  
1108447 993 02 03 080 000091   000089   000082   000077   000084   000086   000092   000090   000083   000091   000082   000072   000072   000065   000066   000068   000062   000072   000067   000074   000078   000082   000078   000085  
1108447 993 02 04 080 000093   000086   000090   000086   000091   000094   000100   000092   000090   000085   000084   000062   000056   000064   000064   000054   000062   000065   000068   000072   000074   000071   000079   000084  
1108447 993 02 05 080 000085   000080   000079   000079   000081   000085   000082   000081   000079   000074   000062   000049   000058   000045   000046   000047   000077   000072   000085   000085   000082   000079   000073   000074  
1108447 993 02 06 080 000073   000071   000068   000074   000079   000081   000088   000086   000080   000078   000073   000070   000070   000062   000075   000076   000081   000087   000086   000078   000084   000089   000090   000088  
1108447 993 02 07 080 000085   000095   000092   000097   000095   000091   000092   000096   000092   000090   000080   000081   000083   000079   000083   000081   000087   000093   000097   000089   000097   000092   000092   000094  
1108447 993 02 08 080 000092   000094   000094   000100   000100   000098   000096   000094   000098   000095   000097   000097   000092   000087   000086   000093   000092   000095   000100   000099   000097   000098   000097   000097  
1108447 993 02 09 080 000097   000097   000097   000096   000083   000079   000078   000073   000083   000083   000086   000086   000082   000080   000079   000081   000080   000082   000081   000084   000090   000090   000090   000095  
1108447 993 02 10 080 000097   000098   000097   000095   000096   000094   000094   000092   000090   000088   000085   000089   000073   000068   000074   000079   000074   000084   000090   000093   000097   000079   000084   000085  
1108447 993 02 11 080 000090   000087   000100   000095   000096   000100   000099   000094   000099   000097   000077   000093   000087   000084   000082   000084   000085   000087   000095   000098   000093   000091   000095   000096  
1108447 993 02 12 080 000096   000099   000094   000092   000099   000097   000100   000093   000095   000091   000080   000079   000072   000073   000079   000073   000075   000077   000087   000091   000096   000096   000094   000091  
1108447 993 02 13 080 000091   000087   000088   000087   000085   000091   000085   000088   000087   000088   000080   000079   000079   000085   000084   000085   000087   000090   000091   000096   000092   000096   000091   000086  
1108447 993 02 14 080 000083   000086   000084   000087   000090   000088   000085   000085   000084   000084   000079   000078   000078   000079   000076   000081   000075   000072   000056   000074   000081   000081   000051   000078  
1108447 993 02 15 080 000085   000076   000051   000046   000044   000042   000049   000048   000037   000034   000027   000025   000023   000024   000024   000029   000032   000039   000034   000024   000031   000028   000035   000032  
1108447 993 02 16 080 000031   000034   000035   000036   000038   000042   000041   000037   000040   000034   000029   000025   000023   000024   000031   000028   000031   000040   000043   000047   000050   000058   000042   000050  
1108447 993 02 17 080 000034   000041   000043   000052   000053   000051   000047   000048   000065   000044   000029   000028   000037   000040   000042   000042   000042   000041   000057   000057   000058   000063   000065   000068  
1108447 993 02 18 080 000079   000083   000083   000081   000077   000087   000087   000086   000085   000071   000047   000057   000059   000054   000057   000048   000042   000057   000058   000061   000060   000069   000073   000072  
1108447 993 02 19 080 000074   000062   000047   000056   000063   000066   000064   000058   000062   000066   000038   000030   000039   000028   000035   000028   000029   000043   000050   000048   000037   000042   000040   000039  
1108447 993 02 20 080 000048   000051   000054   000068   000081   000095   000096   000096   000096   000092   000090   000085   000078   000088   000085   000086   000086   000083   000084   000089   000082   000075   000067   000068  
1108447 993 02 21 080 000072   000097   000096   000091   000088   000087   000093   000094   000091   000094   000090   000085   000086   000080   000077   000072   000069   000077   000083   000080   000086   000085   000083   000090  
1108447 993 02 22 080 000096   000096   000094   000096   000096   000097   000092   000084   000085   000075   000063   000065   000059   000066   000069   000066   000070   000071   000073   000075   000075   000086   000080   000081  
1108447 993 02 23 080 000085   000088   000093   000090   000091   000081   000067   000059   000062   000050   000034   000030   000025   000034   000029   000037   000040   000034   000026   000037   000032   000038   000039   000045  
1108447 993 02 24 080 000039   000053   000060   000066   000064   000076   000064   000070   000058   000056   000043   000035   000044   000053   000051   000046   000044   000048   000052   000062   000062   000069   000071   000072  
1108447 993 02 25 080 000077   000080   000081   000068   000078   000076   000075   000079   000077   000068   000054   000043   000041   000049   000051   000052   000047   000045   000053   000057   000062   000068   000068   000070  
1108447 993 02 26 080 000068   000070   000068   000075   000077   000084   000083   000083   000078   000068   000055   000050   000052   000048   000047   000052   000054   000059   000065   000059   000053   000063   000063   000063  
1108447 993 02 27 080 000065   000070   000065   000068   000072   000067   000067   000067   000062   000065   000059   000049   000046   000058   000058   000055   000060   000069   000074   000077   000079   000079   000086   000079  
1108447 993 02 28 080 000084   000086   000078   000075   000077   000079   000074   000072   000075   000064   000052   000051   000053   000054   000056   000051   000058   000061   000068   000081   000090   000071   000067   000074  
1108447 993 03 01 080 000071   000059   000049   000053   000051   000053   000051   000069   000073   000076   000079   000080   000076   000081   000082   000082   000090   000090   000089   000093   000096   000097   000097   000098  
1108447 993 03 02 080 000100   000098   000096   000099   000097   000097   000095   000094   000094   000088   000081   000075   000063   000056   000051   000045   000042   000079   000082   000083   000084   000075   000064   000070  
1108447 993 03 03 080 000078   000083   000082   000086   000092   000086   000093   000092   000094   000092   000091   000088   000083   000078   000078   000077   000080   000079   000084   000083   000082   000078   000080   000079  
1108447 993 03 04 080 000077   000077   000082   000088   000089   000088   000085   000085   000086   000085   000085   000085   000087   000088   000085   000075   000077   000084   000086   000075   000080   000084   000087   000088  
1108447 993 03 05 080 000090   000094   000092   000091   000095   000090   000095   000095   000097   000095   000095   000094   000091   000089   000088   000087   000089   000087   000090   000090   000094   000091   000089   000091  
1108447 993 03 06 080 000091   000092   000090   000094   000095   000095   000093   000095   000095   000093   000087   000079   000076   000068   000063   000064   000079   000082   000090   000092   000090   000088   000093   000091  
1108447 993 03 07 080 000092   000093   000093   000098   000098   000099   000099   000098   000096   000097   000096   000093   000087   000084   000088   000090   000087   000091   000094   000097   000097   000094   000094   000093  
1108447 993 03 08 080 000093   000094   000095   000094   000096   000093   000091   000085   000083   000078   000075   000075   000072   000070   000070   000069   000071   000075   000076   000080   000083   000087   000089   000092  
1108447 993 03 09 080 000094   000095   000095   000098   000100   000096   000092   000081   000087   000088   000085   000081   000079   000081   000079   000081   000082   000079   000085   000087   000092   000094   000092   000092  
1108447 993 03 10 080 000096   000097   000095   000096   000095   000098   000092   000070   000064   000054   000064   000048   000053   000053   000053   000061   000056   000075   000083   000084   000072   000063   000056   000056  
1108447 993 03 11 080 000052   000052   000056   000058   000049   000053   000050   000053   000044   000033   000033   000038   000043   000044   000047   000048   000045   000051   000067   000077   000054   000046   000058   000062  
1108447 993 03 12 080 000058   000058   000055   000071   000072   000076   000073   000078   000070   000055   000049   000049   000052   000054   000064   000047   000047   000057   000061   000073   000052   000040   000047   000054  
1108447 993 03 13 080 000060   000073   000065   000069   000071   000072   000071   000065   000061   000050   000044   000056   000047   000047   000050   000052   000053   000047   000054   000068   000062   000058   000056   000067  
1108447 993 03 14 080 000083   000087   000088   000076   000071   000073   000085   000085   000092   000094   000092   000088   000091   000093   000090   000090   000090   000096   000095   000096   000097   000096   000093   000095  
1108447 993 03 15 080 000093   000088   000087   000086   000079   000071   000073   000077   000070   000067   000061   000060   000058   000055   000053   000050   000041   000044   000050   000058   000058   000065   000073   000076  
1108447 993 03 16 080 000076   000083   000082   000082   000085   000086   000084   000083   000074   000064   000059   000051   000052   000053   000056   000071   000075   000076   000079   000081   000080   000069   000050   000068  
1108447 993 03 17 080 000083   000083   000088   000092   000092   000094   000094   000094   000096   000097   000097   000095   000097   000097   000095   000095   000097   000099   000098   000099   000096   000095   000093   000095  
1108447 993 03 18 080 000092   000091   000087   000085   000086   000082   000080   000073   000066   000073   000073   000071   000071   000055   000050   000052   000057   000052   000059   000070   000067   000070   000080   000085  
1108447 993 03 19 080 000086   000088   000088   000087   000084   000086   000083   000083   000077   000068   000061   000056   000052   000053   000047   000047   000043   000043   000050   000056   000073   000085   000090   000093  
1108447 993 03 20 080 000091   000094   000093   000095   000095   000094   000094   000096   000094   000093   000093   000069   000066   000069   000068   000082   000075   000078   000078   000086   000092   000094   000092   000091  
1108447 993 03 21 080 000092   000090   000091   000094   000095   000095   000096   000093   000091   000092   000091   000090   000092   000091   000092   000088   000090   000092   000092   000092   000089   000091   000096   000096  
1108447 993 03 22 080 000094   000092   000092   000093   000079   000080   000084   000092   000093   000096   000097   000097   000094   000092   000092   000093   000094   000094   000094   000089   000086   000093   000089   000093  
1108447 993 03 23 080 000098   000098   000097   000096   000096   000097   000093   000090   000090   000091   000081   000075   000059   000058   000051   000051   000065   000058   000065   000069   000068   000077   000077   000083  
1108447 993 03 24 080 000074   000084   000088   000092   000093   000093   000095   000095   000086   000079   000069   000084   000076   000073   000072   000073   000075   000074   000077   000077   000080   000079   000079   000090  
1108447 993 03 25 080 000088   000087   000094   000091   000091   000092   000091   000086   000079   000072   000078   000079   000076   000072   000073   000072   000068   000071   000079   000083   000084   000088   000091   000091  
1108447 993 03 26 080 000092   000085   000087   000087   000088   000095   000094   000092   000088   000074   000068   000076   000074   000069   000067   000063   000071   000076   000073   000074   000082   000084   000086   000091  
1108447 993 03 27 080 000093   000087   000087   000091   000086   000090   000090   000093   000089   000084   000081   000080   000077   000071   000068   000062   000058   000059   000065   000047   000056   000064   000069   000071  
1108447 993 03 28 080 000076   000078   000084   000082   000088   000087   000090   000084   000076   000062   000061   000066   000063   000070   000062   000067   000048   000055   000069   000063   000069   000080   000074   000066  
1108447 993 03 29 080 000069   000077   000081   000075   000080   000091   000093   000095   000094   000094   000095   000090   000086   000079   000073   000066   000064   000065   000066   000067   000077   000084   000086   000085  
1108447 993 03 30 080 000089   000091   000093   000094   000091   000090   000088   000083   000082   000077   000071   000078   000084   000082   000080   000064   000062   000069   000071   000070   000089   000090   000090   000089  
1108447 993 03 31 080 000091   000086   000082   000089   000092   000096   000096   000088   000080   000074   000071   000085   000072   000075   000069   000070   000077   000078   000071   000070   000062   000063   000088   000083  
1108447 993 04 01 080 000084   000087   000086   000090   000093   000093   000095   000096   000097   000096   000094   000095   000093   000091   000092   000093   000091   000089   000087   000092   000096   000098   000095   000098  
1108447 993 04 02 080 000100   000095   000096   000096   000097   000096   000097   000096   000097   000084   000094   000090   000089   000082   000077   000082   000078   000081   000084   000083   000087   000086   000088   000088  
1108447 993 04 03 080 000089   000090   000091   000093   000092   000093   000091   000091   000087   000093   000095   000093   000091   000079   000064   000073   000075   000079   000079   000082   000083   000085   000084   000086  
1108447 993 04 04 080 000088   000085   000085   000082   000082   000082   000083   000083   000082   000077   000071   000070   000064   000067   000066   000071   000066   000069   000071   000070   000075   000080   000084   000087  
1108447 993 04 05 080 000089   000092   000092   000089   000088   000090   000090   000089   000085   000081   000077   000069   000067   000060   000055   000062   000066   000061   000060   000072   000081   000083   000085   000087  
1108447 993 04 06 080 000087   000083   000080   000086   000088   000083   000085   000090   000089   000086   000084   000083   000086   000082   000088   000087   000093   000092   000090   000094   000093   000094   000093   000093  
1108447 993 04 07 080 000093   000093   000082   000085   000092   000094   000092   000092   000090   000070   000069   000071   000068   000063   000060   000061   000077   000084   000086   000082   000088   000089   000094   000095  
1108447 993 04 08 080 000094   000095   000097   000095   000095   000096   000097   000096   000096   000095   000097   000092   000079   000077   000089   000076   000074   000071   000071   000076   000070   000079   000090   000092  
1108447 993 04 09 080 000090   000095   000097   000095   000090   000088   000087   000088   000086   000084   000081   000082   000078   000070   000080   000072   000065   000068   000073   000081   000088   000088   000091   000091  
1108447 993 04 10 080 000092   000090   000091   000094   000095   000093   000096   000095   000094   000083   000077   000076   000068   000072   000073   000079   000078   000080   000084   000084   000087   000087   000086   000085  
1108447 993 04 11 080 000086   000088   000088   000090   000086   000087   000087   000085   000086   000084   000080   000077   000075   000075   000069   000061   000060   000065   000077   000088   000083   000080   000077   000086  
1108447 993 04 12 080 000090   000093   000089   000093   000094   000093   000092   000091   000088   000082   000076   000067   000063   000057   000055   000057   000050   000050   000054   000054   000069   000071   000069   000075  
1108447 993 04 13 080 000079   000084   000079   000080   000076   000082   000082   000091   000088   000088   000087   000088   000085   000082   000084   000085   000087   000085   000088   000089   000091   000091   000094   000097  
1108447 993 04 14 080 000098   000098   000096   000096   000095   000095   000094   000093   000087   000079   000071   000061   000056   000052   000077   000053   000043   000036   000044   000081   000082   000054   000070   000078  
1108447 993 04 15 080 000080   000078   000083   000088   000087   000087   000089   000090   000097   000097   000095   000093   000089   000081   000089   000077   000075   000081   000080   000084   000086   000089   000092   000091  
1108447 993 04 16 080 000092   000093   000090   000091   000090   000086   000089   000084   000080   000071   000070   000060   000061   000051   000050   000078   000079   000085   000087   000084   000087   000089   000093   000093  
1108447 993 04 17 080 000094   000093   000093   000090   000089   000090   000091   000090   000089   000081   000074   000063   000069   000072   000078   000074   000084   000072   000075   000081   000082   000084   000087   000091  
1108447 993 04 18 080 000072   000070   000076   000083   000087   000090   000098   000095   000081   000063   000064   000063   000060   000058   000059   000055   000077   000062   000064   000073   000068   000070   000072   000080  
1108447 993 04 19 080 000082   000079   000081   000076   000083   000087   000087   000087   000089   000072   000070   000064   000074   000073   000069   000068   000071   000069   000072   000081   000081   000074   000072   000080  
1108447 993 04 20 080 000083   000089   000091   000091   000081   000078   000081   000077   000076   000069   000070   000043   000026   000070   000075   000069   000063   000067   000082   000061   000059   000070   000079   000084  
1108447 993 04 21 080 000092   000091   000090   000090   000092   000091   000094   000083   000079   000079   000085   000082   000066   000063   000073   000070   000058   000064   000067   000076   000084   000086   000085   000086  
1108447 993 04 22 080 000086   000082   000081   000082   000083   000083   000084   000084   000082   000075   000075   000070   000067   000072   000069   000070   000069   000062   000063   000065   000071   000084   000090   000089  
1108447 993 04 23 080 000089   000088   000088   000089   000087   000086   000080   000078   000075   000068   000073   000073   000077   000073   000068   000057   000052   000057   000056   000066   000062   000075   000091   000092  
1108447 993 04 24 080 000092   000093   000091   000092   000092   000093   000096   000093   000092   000083   000086   000084   000084   000082   000076   000070   000060   000063   000060   000064   000069   000073   000083   000091  
1108447 993 04 25 080 000093   000090   000088   000094   000091   000093   000092   000094   000093   000094   000093   000087   000066   000064   000072   000071   000075   000087   000074   000079   000090   000087   000084   000085  
1108447 993 04 26 080 000082   000084   000086   000083   000082   000084   000083   000081   000084   000086   000090   000084   000088   000091   000090   000083   000080   000080   000084   000082   000081   000084   000082   000084  
1108447 993 04 27 080 000091   000094   000091   000094   000095   000097   000096   000094   000084   000080   000074   000065   000065   000062   000054   000061   000060   000061   000063   000067   000079   000077   000077   000079  
1108447 993 04 28 080 000088   000088   000086   000089   000092   000094   000097   000097   000097   000096   000096   000096   000093   000094   000094   000093   000090   000091   000092   000094   000095   000095   000096   000095  
