1108447 4 7 1 82 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 2.0 1.0 2.0 2.0 4.0 4.0 4.0 3.0 999.0 3.0 2.0 3.0 3.0 5.0 4.0 6.0
1108447 4 7 2 82 4.0 6.0 6.0 4.0 7.0 7.0 8.0 9.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 9.0 9.0 10.0 9.0 10.0
1108447 4 7 3 82 8.0 5.0 8.0 8.0 9.0 8.0 7.0 8.0 8.0 9.0 9.0 4.0 3.0 2.0 4.0 2.0 2.0 2.0 1.0 2.0 2.0 4.0 3.0 1.0
1108447 3 4 2 82 10.0 10.0 10.0 10.0 10.0 9.0 10.0 9.0 999.0 8.0 9.0 999.0 999.0 8.0 8.0 6.0 7.0 6.0 6.0 6.0 8.0 8.0 8.0 10.0
