1108447 4 7 1 82 0.0 0.0 0.0 0.0 0.0 1.0 2.0 2.0 1.0 2.0 2.0 4.0 4.0 4.0 3.0 999.0 3.0 3.0 2.0 3.0 4.0 5.0 4.0 6.0
1108447 4 7 2 82 4.0 6.0 6.0 4.0 7.0 7.0 8.0 9.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 9.0 9.0 10.0 9.0 9.0
1108447 4 7 3 82 8.0 5.0 8.0 8.0 9.0 8.0 7.0 8.0 8.0 9.0 9.0 4.0 3.0 2.0 4.0 2.0 2.0 2.0 1.0 2.0 2.0 4.0 3.0 1.0
1108447 4 7 4 82 1.0 1.0 6.0 8.0 4.0 3.0 3.0 3.0 6.0 3.0 3.0 2.0 1.0 2.0 3.0 2.0 3.0 5.0 7.0 7.0 8.0 4.0 1.0 0.0
1108447 4 7 5 82 0.0 0.0 0.0 1.0 1.0 1.0 2.0 2.0 3.0 3.0 3.0 5.0 6.0 7.0 7.0 8.0 8.0 8.0 8.0 9.0 9.0 9.0 10.0 10.0
1108447 4 7 6 82 10.0 10.0 10.0 10.0 10.0 10.0 9.0 8.0 5.0 6.0 9.0 9.0 7.0 5.0 4.0 3.0 5.0 4.0 3.0 4.0 5.0 8.0 7.0 5.0
1108447 4 7 7 82 7.0 10.0 6.0 3.0 2.0 2.0 4.0 6.0 6.0 3.0 3.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 5.0 2.0 4.0 6.0 8.0 8.0
1108447 4 7 8 82 8.0 9.0 10.0 10.0 10.0 10.0 9.0 10.0 10.0 10.0 9.0 9.0 10.0 10.0 9.0 6.0 6.0 7.0 10.0 10.0 10.0 10.0 9.0 7.0
1108447 4 7 9 82 7.0 8.0 9.0 8.0 9.0 10.0 10.0 10.0 10.0 10.0 9.0 9.0 8.0 9.0 8.0 8.0 8.0 10.0 8.0 2.0 4.0 4.0 4.0 4.0
1108447 4 7 10 82 5.0 5.0 5.0 8.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 8.0 8.0 7.0 5.0 5.0 5.0 3.0 4.0 3.0 4.0 4.0 2.0 4.0
1108447 4 7 11 82 4.0 7.0 8.0 8.0 8.0 8.0 9.0 8.0 8.0 7.0 5.0 5.0 6.0 7.0 4.0 4.0 3.0 3.0 2.0 2.0 1.0 0.0 0.0 0.0
1108447 4 7 12 82 0.0 0.0 0.0 0.0 0.0 0.0 2.0 1.0 1.0 2.0 4.0 5.0 2.0 6.0 7.0 4.0 2.0 2.0 1.0 2.0 2.0 2.0 4.0 4.0
1108447 4 7 13 82 2.0 3.0 2.0 3.0 2.0 3.0 4.0 5.0 6.0 6.0 6.0 7.0 7.0 4.0 3.0 2.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0
1108447 4 7 14 82 0.0 0.0 0.0 1.0 1.0 1.0 1.0 5.0 6.0 7.0 8.0 8.0 8.0 9.0 10.0 10.0 10.0 10.0 7.0 7.0 7.0 8.0 6.0 5.0
1108447 4 7 15 82 5.0 1.0 1.0 2.0 2.0 2.0 1.0 2.0 2.0 2.0 6.0 2.0 3.0 3.0 4.0 4.0 4.0 3.0 3.0 3.0 2.0 1.0 2.0 1.0
1108447 4 7 16 82 1.0 1.0 7.0 7.0 5.0 5.0 7.0 7.0 6.0 2.0 2.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0
1108447 4 7 17 82 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 3.0 3.0 4.0 4.0 4.0 4.0 1.0 1.0
1108447 4 7 18 82 0.0 0.0 0.0 0.0 1.0 1.0 2.0 2.0 2.0 3.0 1.0 1.0 2.0 1.0 3.0 8.0 9.0 8.0 9.0 8.0 7.0 8.0 8.0 8.0
1108447 4 7 19 82 9.0 7.0 2.0 4.0 9.0 8.0 9.0 8.0 3.0 2.0 2.0 3.0 6.0 6.0 5.0 7.0 5.0 5.0 8.0 8.0 8.0 8.0 4.0 2.0
1108447 4 7 20 82 3.0 4.0 2.0 3.0 6.0 6.0 9.0 10.0 10.0 6.0 4.0 5.0 5.0 5.0 5.0 4.0 5.0 5.0 4.0 3.0 2.0 1.0 0.0 1.0
1108447 4 7 21 82 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 4.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1108447 4 7 22 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1108447 4 7 23 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1108447 4 7 24 82 0.0 0.0 0.0 0.0 1.0 1.0 2.0 2.0 2.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0
1108447 4 7 25 82 0.0 0.0 0.0 0.0 0.0 2.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0
1108447 4 7 26 82 2.0 2.0 2.0 2.0 1.0 1.0 2.0 3.0 3.0 4.0 6.0 4.0 2.0 3.0 2.0 2.0 1.0 1.0 1.0 1.0 2.0 1.0 2.0 4.0
1108447 4 7 27 82 3.0 3.0 3.0 3.0 3.0 3.0 5.0 6.0 5.0 6.0 9.0 9.0 8.0 8.0 7.0 7.0 6.0 6.0 3.0 1.0 1.0 1.0 0.0 0.0
1108447 4 7 28 82 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0
1108447 4 7 29 82 0.0 0.0 0.0 0.0 1.0 2.0 1.0 1.0 1.0 2.0 2.0 6.0 3.0 3.0 3.0 2.0 2.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0
1108447 4 7 30 82 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0
1108447 4 7 31 82 0.0 0.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 2.0 1.0 2.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0
1108447 4 8 1 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1108447 4 8 2 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0
1108447 4 8 3 82 1.0 3.0 4.0 8.0 8.0 9.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0
1108447 4 8 4 82 7.0 7.0 9.0 9.0 9.0 10.0 9.0 9.0 10.0 9.0 9.0 9.0 9.0 9.0 9.0 10.0 7.0 4.0 3.0 2.0 5.0 2.0 5.0 2.0
1108447 4 8 5 82 7.0 8.0 8.0 7.0 5.0 5.0 7.0 9.0 8.0 7.0 7.0 5.0 7.0 7.0 4.0 3.0 5.0 9.0 6.0 3.0 4.0 8.0 8.0 8.0
1108447 4 8 6 82 9.0 9.0 9.0 10.0 9.0 9.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 8.0 7.0
1108447 4 8 7 82 7.0 8.0 8.0 7.0 6.0 3.0 4.0 7.0 10.0 10.0 10.0 7.0 7.0 7.0 999.0 999.0 999.0 999.0 999.0 999.0 999.0 999.0 0.0 0.0
1108447 4 8 8 82 1.0 1.0 1.0 1.0 1.0 1.0 3.0 2.0 3.0 2.0 2.0 1.0 1.0 2.0 3.0 2.0 3.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
1108447 4 8 9 82 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1108447 4 8 10 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 2.0 2.0 3.0 3.0 3.0 2.0 2.0 1.0 1.0 1.0
1108447 4 8 11 82 1.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 0.0 0.0
1108447 4 8 12 82 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 2.0 2.0 3.0 3.0 5.0 5.0 4.0 3.0 3.0 1.0 1.0 1.0 1.0
1108447 4 8 13 82 1.0 0.0 0.0 0.0 0.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1108447 4 8 14 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 3.0 2.0 2.0 3.0 6.0 9.0 7.0 8.0 6.0 9.0 8.0
1108447 4 8 15 82 8.0 7.0 7.0 5.0 7.0 7.0 2.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 4.0 4.0 4.0
1108447 4 8 16 82 3.0 3.0 2.0 2.0 2.0 2.0 3.0 1.0 1.0 1.0 1.0 1.0 3.0 3.0 4.0 1.0 1.0 1.0 2.0 2.0 3.0 3.0 4.0 4.0
1108447 4 8 17 82 4.0 3.0 3.0 4.0 5.0 6.0 7.0 8.0 8.0 9.0 4.0 3.0 3.0 2.0 2.0 4.0 4.0 3.0 3.0 3.0 2.0 2.0 1.0 1.0
1108447 4 8 18 82 1.0 1.0 1.0 1.0 2.0 10.0 9.0 9.0 9.0 3.0 2.0 1.0 1.0 2.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 2.0
1108447 4 8 19 82 1.0 1.0 2.0 2.0 2.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0
1108447 4 8 20 82 1.0 1.0 1.0 1.0 2.0 1.0 3.0 6.0 6.0 6.0 6.0 7.0 7.0 8.0 8.0 10.0 7.0 3.0 1.0 2.0 1.0 2.0 2.0 2.0
1108447 4 8 21 82 2.0 2.0 4.0 8.0 8.0 9.0 8.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 9.0 9.0 7.0 9.0 10.0
1108447 4 8 22 82 9.0 9.0 9.0 9.0 10.0 9.0 10.0 3.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0
1108447 4 8 23 82 10.0 10.0 10.0 10.0 10.0 10.0 9.0 10.0 10.0 10.0 9.0 9.0 10.0 10.0 9.0 7.0 7.0 7.0 9.0 9.0 9.0 10.0 9.0 9.0
1108447 4 8 24 82 10.0 9.0 10.0 10.0 10.0 9.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0
1108447 4 8 25 82 10.0 10.0 10.0 10.0 10.0 10.0 9.0 10.0 9.0 10.0 10.0 8.0 7.0 7.0 9.0 8.0 9.0 7.0 9.0 9.0 10.0 10.0 10.0 10.0
1108447 4 8 26 82 10.0 10.0 10.0 10.0 8.0 10.0 10.0 9.0 10.0 7.0 9.0 7.0 6.0 6.0 3.0 2.0 2.0 3.0 7.0 5.0 2.0 3.0 7.0 8.0
1108447 4 8 27 82 9.0 10.0 10.0 10.0 10.0 10.0 9.0 10.0 10.0 10.0 10.0 10.0 8.0 10.0 10.0 10.0 10.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0
1108447 4 8 28 82 9.0 9.0 9.0 9.0 9.0 9.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 9.0 9.0 9.0 9.0 10.0 9.0 9.0
1108447 4 8 29 82 9.0 9.0 9.0 8.0 8.0 8.0 9.0 8.0 9.0 9.0 9.0 9.0 7.0 3.0 6.0 5.0 3.0 2.0 8.0 8.0 7.0 7.0 8.0 8.0
1108447 4 8 30 82 8.0 7.0 4.0 5.0 5.0 6.0 7.0 6.0 8.0 5.0 3.0 5.0 4.0 4.0 4.0 3.0 2.0 2.0 3.0 3.0 3.0 2.0 2.0 2.0
1108447 4 8 31 82 2.0 2.0 2.0 2.0 3.0 4.0 3.0 2.0 2.0 2.0 2.0 3.0 5.0 4.0 5.0 6.0 6.0 9.0 9.0 10.0 10.0 10.0 9.0 9.0
1108447 4 9 1 82 9.0 10.0 10.0 10.0 10.0 8.0 8.0 8.0 7.0 8.0 5.0 3.0 3.0 8.0 7.0 9.0 5.0 3.0 7.0 9.0 9.0 8.0 8.0 7.0
1108447 4 9 2 82 5.0 6.0 7.0 8.0 8.0 10.0 10.0 5.0 8.0 8.0 9.0 8.0 6.0 4.0 4.0 5.0 5.0 3.0 3.0 4.0 3.0 3.0 8.0 8.0
1108447 4 9 3 82 9.0 9.0 9.0 10.0 9.0 9.0 10.0 10.0 10.0 10.0 10.0 8.0 9.0 9.0 10.0 7.0 8.0 9.0 6.0 4.0 4.0 5.0 6.0 7.0
1108447 4 9 4 82 2.0 2.0 9.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 10.0 6.0 6.0 6.0 4.0 4.0 3.0 6.0 7.0 7.0 8.0 7.0 3.0 2.0
1108447 4 9 5 82 3.0 4.0 3.0 2.0 2.0 2.0 8.0 9.0 9.0 7.0 8.0 5.0 5.0 2.0 3.0 2.0 2.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0
1108447 4 9 6 82 1.0 1.0 1.0 1.0 0.0 0.0 3.0 4.0 4.0 5.0 6.0 6.0 5.0 7.0 8.0 8.0 10.0 10.0 9.0 9.0 8.0 9.0 8.0 8.0
1108447 4 9 7 82 3.0 4.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 7.0 7.0 7.0 5.0 3.0 6.0 5.0 5.0 6.0 4.0 6.0 9.0 8.0 8.0 8.0
1108447 4 9 8 82 2.0 2.0 4.0 3.0 4.0 7.0 10.0 9.0 9.0 9.0 10.0 10.0 10.0 9.0 9.0 10.0 10.0 10.0 7.0 5.0 8.0 8.0 4.0 7.0
1108447 4 9 9 82 8.0 7.0 5.0 7.0 8.0 3.0 9.0 8.0 7.0 7.0 7.0 7.0 7.0 4.0 5.0 6.0 7.0 7.0 4.0 3.0 2.0 0.0 0.0 1.0
1108447 4 9 10 82 1.0 1.0 5.0 2.0 7.0 5.0 4.0 3.0 6.0 7.0 5.0 9.0 9.0 9.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0
1108447 4 9 11 82 6.0 8.0 7.0 6.0 5.0 3.0 6.0 5.0 4.0 4.0 4.0 3.0 2.0 5.0 4.0 3.0 5.0 6.0 8.0 7.0 9.0 10.0 8.0 8.0
1108447 4 9 12 82 3.0 3.0 3.0 6.0 6.0 6.0 2.0 5.0 2.0 4.0 3.0 2.0 1.0 1.0 2.0 2.0 2.0 2.0 5.0 5.0 7.0 6.0 5.0 7.0
1108447 4 9 13 82 5.0 8.0 9.0 9.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 10.0 8.0 8.0 9.0 6.0 7.0 9.0 9.0 7.0
